transaction_id,sender_name,receiver_name,amount,merchant_category,transaction_type,device_type,location,transaction_hour,previous_fraud_history,customer_age,payment_method,is_fraud
TXN100232,User_1674,Merchant_565,661.08,Grocery,Withdrawal,Mobile - New,Miami,20,0,33,Debit Card,0
TXN100233,User_884,Merchant_536,56.06,Restaurant,Purchase,Mobile - New,Chicago,21,0,29,Cryptocurrency,0
TXN100234,User_3867,Merchant_502,232.28,Jewelry,Purchase,Mobile - New,Dallas,22,0,43,Cryptocurrency,1
TXN100235,User_2060,Merchant_528,3.08,Restaurant,Deposit,Mobile - Known,Los Angeles,20,0,29,Credit Card,0
TXN100236,User_1083,Merchant_644,151.12,Gas Station,Transfer,Desktop - New,Dallas,10,0,18,Debit Card,0
TXN100237,User_1848,Merchant_608,413.49,Gas Station,Bill Payment,Desktop - Known,Houston,22,0,44,Debit Card,0
TXN100238,User_2504,Merchant_360,189.46,Gas Station,Transfer,Desktop - New,Los Angeles,11,0,24,Cryptocurrency,0
TXN100239,User_3314,Merchant_794,426.41,Grocery,Transfer,Desktop - New,Unknown/Foreign,5,0,56,Wire Transfer,0
TXN100240,User_1582,Merchant_453,28.68,Grocery,Transfer,Mobile - New,New York,17,0,31,Cryptocurrency,0
TXN100241,User_3233,Merchant_721,174.6,Crypto Exchange,Withdrawal,Desktop - Known,Los Angeles,2,0,20,Debit Card,0
TXN100242,User_2494,Merchant_332,715.23,Restaurant,Deposit,Mobile - Known,Unknown/Foreign,15,0,18,Cryptocurrency,0
TXN100243,User_3213,Merchant_362,54.09,Online Retail,Transfer,Mobile - Known,Miami,5,0,48,ACH,0
TXN100244,User_2122,Merchant_548,116.64,Gas Station,Purchase,Desktop - Known,Miami,19,0,41,Debit Card,0
TXN100245,User_2937,Merchant_349,79.5,Crypto Exchange,Purchase,Desktop - Known,Los Angeles,7,0,34,Credit Card,0
TXN100246,User_3747,Merchant_611,118.02,Gas Station,Purchase,Mobile - Known,Chicago,1,1,21,ACH,0
TXN100247,User_154,Merchant_404,542.61,Online Retail,Purchase,Desktop - New,Los Angeles,19,0,58,Cryptocurrency,0
TXN100248,User_3328,Merchant_651,19.33,Online Retail,Purchase,Mobile - Known,New York,16,0,25,Credit Card,0
TXN100249,User_1423,Merchant_754,149.14,Online Retail,Purchase,Desktop - New,New York,6,0,63,Credit Card,0
TXN100250,User_40,Merchant_189,41.22,Online Retail,Purchase,Mobile - Known,Seattle,13,0,18,ACH,0
TXN100251,User_254,Merchant_181,233.53,Restaurant,Purchase,Desktop - New,Houston,16,0,33,Debit Card,0
TXN100252,User_1988,Merchant_38,261.09,Grocery,Transfer,Desktop - Known,New York,9,0,56,Debit Card,0
TXN100253,User_3451,Merchant_47,236.83,Gas Station,Transfer,Desktop - New,Miami,4,0,35,Credit Card,0
TXN100254,User_2210,Merchant_767,295.83,Gambling,Withdrawal,Mobile - New,Miami,16,0,64,Debit Card,0
TXN100255,User_1857,Merchant_191,131.22,Electronics,Transfer,Mobile - New,Chicago,15,0,56,Debit Card,0
TXN100256,User_1662,Merchant_313,128.0,Travel,Bill Payment,Desktop - New,Dallas,6,0,45,Wire Transfer,0
TXN100257,User_2157,Merchant_183,57.65,Restaurant,Purchase,Mobile - Known,Chicago,19,0,46,Wire Transfer,0
TXN100258,User_3387,Merchant_168,143.46,Electronics,Transfer,Desktop - Known,Chicago,3,0,41,Debit Card,0
TXN100259,User_3167,Merchant_452,9.55,Online Retail,Withdrawal,Desktop - New,Los Angeles,2,1,48,ACH,1
TXN100260,User_1234,Merchant_500,176.56,Electronics,Deposit,Desktop - Known,New York,13,0,60,Cryptocurrency,0
TXN100261,User_2166,Merchant_59,201.77,Grocery,Transfer,Mobile - Known,Chicago,11,0,60,Credit Card,0
TXN100262,User_128,Merchant_477,79.17,Grocery,Purchase,Desktop - Known,New York,14,0,33,ACH,0
TXN100263,User_425,Merchant_731,19.24,Electronics,Purchase,Mobile - New,Unknown/Foreign,9,0,64,Wire Transfer,0
TXN100264,User_3367,Merchant_219,132.0,Grocery,Transfer,Desktop - Known,Dallas,1,0,45,Credit Card,0
TXN100265,User_1158,Merchant_719,14.15,Gambling,Purchase,Mobile - Known,Miami,19,0,72,Wire Transfer,0
TXN100266,User_1814,Merchant_610,149.28,Online Retail,Withdrawal,Desktop - Known,Houston,1,0,50,Debit Card,0
TXN100267,User_618,Merchant_262,84.18,Grocery,Transfer,Mobile - New,Unknown/Foreign,8,0,40,ACH,0
TXN100268,User_73,Merchant_248,679.06,Grocery,Purchase,Mobile - New,New York,20,0,18,Credit Card,0
TXN100269,User_1599,Merchant_737,46.85,Online Retail,Withdrawal,Desktop - Known,Los Angeles,6,0,47,Debit Card,0
TXN100270,User_1527,Merchant_650,43.44,Electronics,Purchase,Mobile - Known,Houston,2,0,65,Credit Card,0
TXN100271,User_691,Merchant_494,389.25,Travel,Transfer,Mobile - Known,Seattle,2,0,55,Credit Card,0
TXN100272,User_445,Merchant_570,83.48,Crypto Exchange,Transfer,Desktop - Known,Los Angeles,0,0,58,Credit Card,0
TXN100273,User_3770,Merchant_185,51.4,Gas Station,Transfer,Mobile - New,Miami,4,0,42,ACH,0
TXN100274,User_925,Merchant_645,40.41,Online Retail,Transfer,Mobile - New,New York,14,0,53,Debit Card,0
TXN100275,User_2360,Merchant_746,277.96,Crypto Exchange,Withdrawal,Desktop - Known,Seattle,18,0,26,Debit Card,0
TXN100276,User_1201,Merchant_362,138.04,Travel,Purchase,Desktop - New,Seattle,22,0,50,Credit Card,0
TXN100277,User_2513,Merchant_76,57.02,Electronics,Purchase,ATM,New York,12,0,47,Wire Transfer,0
TXN100278,User_1069,Merchant_401,352.32,Restaurant,Transfer,Desktop - Known,Los Angeles,4,0,30,Credit Card,0
TXN100279,User_3068,Merchant_115,242.91,Jewelry,Transfer,Desktop - New,Los Angeles,21,0,37,Credit Card,0
TXN100280,User_2411,Merchant_509,45.27,Online Retail,Transfer,Mobile - Known,New York,21,0,59,Credit Card,0
TXN100281,User_2978,Merchant_93,96.42,Restaurant,Deposit,Desktop - Known,Chicago,9,0,18,ACH,0
TXN100282,User_1031,Merchant_314,136.87,Grocery,Transfer,Mobile - Known,Chicago,23,0,34,ACH,0
TXN100283,User_2073,Merchant_668,127.6,Travel,Purchase,Desktop - New,New York,2,0,63,Debit Card,0
TXN100284,User_962,Merchant_429,215.09,Restaurant,Transfer,Desktop - New,Los Angeles,11,0,38,Debit Card,0
TXN100285,User_1896,Merchant_292,119.22,Grocery,Transfer,Desktop - Known,New York,15,0,41,Debit Card,0
TXN100286,User_1856,Merchant_40,339.01,Online Retail,Bill Payment,Mobile - New,Houston,21,0,25,Credit Card,0
TXN100287,User_2953,Merchant_348,12.81,Travel,Transfer,Desktop - Known,Miami,10,0,58,ACH,0
TXN100288,User_3386,Merchant_500,179.94,Grocery,Purchase,Mobile - Known,Miami,8,0,52,ACH,0
TXN100289,User_991,Merchant_789,27.22,Gas Station,Transfer,Desktop - Known,Los Angeles,8,0,25,Debit Card,0
TXN100290,User_1849,Merchant_40,191.11,Jewelry,Transfer,Desktop - Known,New York,9,0,29,Credit Card,0
TXN100291,User_658,Merchant_318,164.83,Jewelry,Deposit,Desktop - Known,Dallas,15,0,28,ACH,0
TXN100292,User_923,Merchant_790,286.35,Electronics,Withdrawal,Mobile - Known,Unknown/Foreign,0,0,39,Debit Card,0
TXN100293,User_769,Merchant_677,11.74,Restaurant,Deposit,Mobile - New,Unknown/Foreign,23,0,27,Credit Card,0
TXN100294,User_3576,Merchant_744,54.1,Grocery,Deposit,Mobile - Known,Miami,23,0,36,Debit Card,0
TXN100295,User_365,Merchant_675,239.88,Online Retail,Withdrawal,Mobile - Known,Dallas,0,0,53,ACH,0
TXN100296,User_2851,Merchant_598,152.4,Electronics,Purchase,ATM,Unknown/Foreign,20,0,18,Wire Transfer,0
TXN100297,User_68,Merchant_573,2.61,Restaurant,Transfer,Desktop - New,New York,14,0,18,Credit Card,0
TXN100298,User_3635,Merchant_661,183.06,Restaurant,Withdrawal,Mobile - Known,Miami,15,0,47,Debit Card,0
TXN100299,User_2936,Merchant_471,714.52,Gas Station,Deposit,Desktop - Known,Miami,10,1,35,ACH,0
TXN100300,User_1679,Merchant_616,466.36,Gas Station,Purchase,Desktop - Known,Unknown/Foreign,21,0,48,Credit Card,0
TXN100301,User_2214,Merchant_643,219.83,Online Retail,Withdrawal,Desktop - New,Los Angeles,19,0,18,Wire Transfer,0
TXN100302,User_3222,Merchant_660,183.41,Gambling,Deposit,Desktop - Known,Seattle,1,0,68,Credit Card,0
TXN100303,User_952,Merchant_155,5.81,Online Retail,Purchase,Desktop - Known,Unknown/Foreign,15,0,42,Cryptocurrency,1
TXN100304,User_885,Merchant_734,240.7,Electronics,Deposit,ATM,New York,9,0,66,Cryptocurrency,0
TXN100305,User_2412,Merchant_570,24.64,Travel,Transfer,Mobile - New,Miami,9,1,38,Debit Card,0
TXN100306,User_1117,Merchant_568,46.9,Online Retail,Purchase,Mobile - Known,Los Angeles,4,0,35,Credit Card,0
TXN100307,User_1880,Merchant_376,25.0,Electronics,Purchase,Desktop - Known,New York,4,0,44,Debit Card,0
TXN100308,User_1964,Merchant_112,15.54,Online Retail,Purchase,Desktop - Known,Seattle,4,0,31,Debit Card,0
TXN100309,User_688,Merchant_530,34.46,Jewelry,Transfer,ATM,Chicago,22,0,24,Wire Transfer,0
TXN100310,User_2249,Merchant_447,198.05,Restaurant,Deposit,Mobile - Known,Houston,6,0,42,Credit Card,0
TXN100311,User_1933,Merchant_229,147.6,Gas Station,Withdrawal,Mobile - Known,Seattle,15,0,65,Debit Card,0
TXN100312,User_2168,Merchant_220,128.46,Restaurant,Transfer,Desktop - New,Chicago,6,1,28,Debit Card,1
TXN100313,User_3683,Merchant_387,32.52,Jewelry,Transfer,Mobile - New,Unknown/Foreign,5,1,25,Credit Card,1
TXN100314,User_3559,Merchant_383,403.95,Travel,Withdrawal,Desktop - Known,Chicago,19,0,31,ACH,0
TXN100315,User_3992,Merchant_58,54.99,Grocery,Deposit,Desktop - New,Miami,12,0,47,Debit Card,0
TXN100316,User_3344,Merchant_2,48.71,Crypto Exchange,Bill Payment,Desktop - Known,Unknown/Foreign,14,0,18,ACH,0
TXN100317,User_2676,Merchant_143,257.2,Online Retail,Withdrawal,ATM,Chicago,13,0,33,Credit Card,0
TXN100318,User_3872,Merchant_783,434.65,Online Retail,Transfer,Mobile - Known,New York,0,0,51,Debit Card,0
TXN100319,User_3755,Merchant_273,112.82,Restaurant,Bill Payment,Mobile - Known,Unknown/Foreign,11,0,35,ACH,0
TXN100320,User_2187,Merchant_149,42.61,Online Retail,Deposit,Desktop - New,Unknown/Foreign,21,0,65,Debit Card,0
TXN100321,User_3316,Merchant_580,586.24,Gas Station,Bill Payment,Mobile - Known,Miami,18,0,55,Credit Card,0
TXN100322,User_2043,Merchant_796,77.66,Crypto Exchange,Purchase,Mobile - New,Dallas,16,0,25,Debit Card,0
TXN100323,User_184,Merchant_588,54.45,Travel,Deposit,ATM,Los Angeles,15,0,34,Debit Card,0
TXN100324,User_3082,Merchant_211,57.38,Travel,Transfer,ATM,Los Angeles,23,0,60,ACH,0
TXN100325,User_434,Merchant_140,422.49,Restaurant,Withdrawal,Mobile - Known,New York,11,0,54,ACH,0
TXN100326,User_2494,Merchant_481,431.79,Electronics,Withdrawal,Mobile - Known,Los Angeles,2,0,60,Debit Card,0
TXN100327,User_3436,Merchant_303,22.38,Gas Station,Bill Payment,Mobile - Known,Dallas,20,0,18,Debit Card,0
TXN100328,User_203,Merchant_573,2.75,Online Retail,Purchase,Desktop - New,Houston,2,0,51,Debit Card,0
TXN100329,User_1724,Merchant_30,272.53,Grocery,Purchase,Mobile - New,New York,5,0,44,Wire Transfer,0
TXN100330,User_2591,Merchant_564,358.41,Electronics,Deposit,Desktop - New,Dallas,21,0,31,Debit Card,0
TXN100331,User_2029,Merchant_208,4.97,Online Retail,Purchase,ATM,Miami,9,0,48,Credit Card,0
TXN100332,User_72,Merchant_445,81.05,Restaurant,Purchase,Mobile - Known,New York,16,0,43,Debit Card,0
TXN100333,User_3887,Merchant_5,154.64,Restaurant,Withdrawal,Mobile - Known,Los Angeles,5,0,39,Credit Card,0
TXN100334,User_575,Merchant_491,67.26,Electronics,Withdrawal,Desktop - Known,Chicago,13,0,31,Credit Card,0
TXN100335,User_1074,Merchant_65,8.11,Gas Station,Transfer,Mobile - Known,Dallas,15,0,32,ACH,0
TXN100336,User_1214,Merchant_388,105.69,Restaurant,Transfer,Desktop - Known,Los Angeles,14,0,36,ACH,0
TXN100337,User_2631,Merchant_504,97.8,Grocery,Deposit,Desktop - Known,Los Angeles,23,1,28,ACH,0
TXN100338,User_171,Merchant_382,112.46,Travel,Purchase,Mobile - Known,New York,5,0,31,Wire Transfer,0
TXN100339,User_1914,Merchant_608,28.5,Restaurant,Transfer,Desktop - New,Houston,3,0,18,Debit Card,0
TXN100340,User_726,Merchant_504,57.73,Crypto Exchange,Purchase,Desktop - New,Miami,9,0,64,Debit Card,0
TXN100341,User_2161,Merchant_251,294.65,Crypto Exchange,Transfer,Desktop - New,Los Angeles,9,0,66,Wire Transfer,1
TXN100342,User_3097,Merchant_586,502.06,Electronics,Transfer,Mobile - Known,Chicago,22,0,37,Credit Card,0
TXN100343,User_1621,Merchant_405,410.84,Grocery,Purchase,Mobile - Known,New York,13,0,33,Debit Card,0
TXN100344,User_483,Merchant_187,533.04,Electronics,Purchase,Mobile - Known,Los Angeles,9,0,36,Debit Card,0
TXN100345,User_3995,Merchant_283,157.55,Grocery,Withdrawal,Mobile - Known,New York,11,0,40,Debit Card,0
TXN100346,User_1828,Merchant_520,150.28,Restaurant,Purchase,Desktop - Known,Los Angeles,11,0,34,Debit Card,0
TXN100347,User_228,Merchant_431,479.69,Grocery,Transfer,Mobile - Known,Seattle,22,0,18,Debit Card,0
TXN100348,User_224,Merchant_784,135.88,Grocery,Transfer,Desktop - New,Dallas,19,0,29,Credit Card,0
TXN100349,User_932,Merchant_743,33.82,Restaurant,Transfer,Mobile - Known,Seattle,10,0,49,ACH,0
TXN100350,User_278,Merchant_300,21.21,Gas Station,Deposit,Desktop - New,New York,3,0,43,Credit Card,0
TXN100351,User_1858,Merchant_187,15.25,Gambling,Purchase,ATM,Unknown/Foreign,2,0,35,Credit Card,1
TXN100352,User_341,Merchant_4,95.34,Online Retail,Purchase,Desktop - Known,Seattle,13,0,18,Debit Card,0
TXN100353,User_3844,Merchant_108,166.37,Online Retail,Purchase,Mobile - New,Houston,0,0,51,Credit Card,0
TXN100354,User_3388,Merchant_694,11.33,Electronics,Purchase,ATM,New York,2,0,67,Wire Transfer,0
TXN100355,User_1270,Merchant_720,100.89,Electronics,Withdrawal,Mobile - Known,Dallas,7,0,60,Debit Card,0
TXN100356,User_3111,Merchant_60,42.96,Grocery,Withdrawal,Mobile - Known,Unknown/Foreign,1,0,59,ACH,0
TXN100357,User_871,Merchant_280,270.47,Gas Station,Withdrawal,Mobile - New,Miami,13,0,47,Debit Card,0
TXN100358,User_440,Merchant_729,81.11,Online Retail,Deposit,Mobile - Known,Seattle,11,0,55,Cryptocurrency,0
TXN100359,User_1486,Merchant_743,66.24,Restaurant,Transfer,Desktop - Known,Los Angeles,12,0,51,Credit Card,0
TXN100360,User_3867,Merchant_372,2.95,Gas Station,Purchase,Desktop - Known,Miami,6,0,40,Debit Card,0
TXN100361,User_2339,Merchant_645,186.37,Electronics,Purchase,Desktop - New,New York,2,0,59,Cryptocurrency,0
TXN100362,User_566,Merchant_344,130.05,Grocery,Transfer,Mobile - New,Miami,7,0,32,Debit Card,0
TXN100363,User_2077,Merchant_112,93.37,Grocery,Purchase,Desktop - New,Houston,20,0,67,Wire Transfer,0
TXN100364,User_3035,Merchant_685,25.73,Gas Station,Purchase,Desktop - Known,Dallas,12,0,37,Cryptocurrency,0
TXN100365,User_3824,Merchant_627,272.83,Gas Station,Withdrawal,Mobile - Known,Houston,12,0,37,Cryptocurrency,0
TXN100366,User_1066,Merchant_411,117.19,Online Retail,Transfer,Mobile - Known,New York,6,1,30,Debit Card,0
TXN100367,User_267,Merchant_359,485.33,Online Retail,Purchase,Mobile - New,Miami,16,0,65,Credit Card,0
TXN100368,User_381,Merchant_118,112.99,Electronics,Withdrawal,Desktop - Known,Chicago,20,0,46,Cryptocurrency,0
TXN100369,User_747,Merchant_367,64.98,Gambling,Transfer,ATM,Dallas,10,0,63,Debit Card,0
TXN100370,User_2040,Merchant_217,76.33,Restaurant,Transfer,Mobile - Known,Los Angeles,2,0,24,Debit Card,0
TXN100371,User_3057,Merchant_169,96.45,Travel,Withdrawal,Mobile - New,Miami,5,0,65,Debit Card,0
TXN100372,User_427,Merchant_502,35.83,Electronics,Transfer,Mobile - Known,Seattle,0,0,25,Wire Transfer,0
TXN100373,User_1870,Merchant_377,10.86,Online Retail,Transfer,Desktop - New,Miami,23,0,29,Credit Card,0
TXN100374,User_3561,Merchant_644,90.85,Electronics,Purchase,Mobile - Known,Houston,3,0,18,Credit Card,0
TXN100375,User_1114,Merchant_749,40.34,Electronics,Withdrawal,ATM,Chicago,20,0,24,Cryptocurrency,0
TXN100376,User_1270,Merchant_405,90.2,Gas Station,Deposit,Mobile - New,Chicago,4,0,49,Debit Card,0
TXN100377,User_1772,Merchant_422,2.34,Electronics,Transfer,Mobile - New,Miami,6,0,43,Cryptocurrency,0
TXN100378,User_383,Merchant_134,43.88,Online Retail,Purchase,Desktop - New,Seattle,17,0,30,Debit Card,0
TXN100379,User_429,Merchant_662,112.96,Online Retail,Purchase,Mobile - Known,Seattle,6,0,50,Credit Card,0
TXN100380,User_35,Merchant_518,11.06,Gas Station,Withdrawal,Desktop - Known,Los Angeles,6,0,48,Debit Card,0
TXN100381,User_2057,Merchant_334,87.53,Jewelry,Bill Payment,Desktop - New,Los Angeles,19,0,57,Cryptocurrency,1
TXN100382,User_1736,Merchant_369,578.46,Grocery,Purchase,Mobile - Known,Los Angeles,23,0,18,Credit Card,0
TXN100383,User_3097,Merchant_530,14.46,Grocery,Purchase,Mobile - Known,Houston,8,0,44,Wire Transfer,0
TXN100384,User_2780,Merchant_481,473.73,Grocery,Purchase,Desktop - Known,Los Angeles,18,0,34,Wire Transfer,0
TXN100385,User_1142,Merchant_367,4.04,Gambling,Purchase,ATM,Houston,23,0,21,Debit Card,0
TXN100386,User_1333,Merchant_538,41.93,Online Retail,Purchase,Mobile - Known,Seattle,12,0,59,Cryptocurrency,0
TXN100387,User_1313,Merchant_540,373.3,Restaurant,Purchase,Mobile - New,Chicago,22,0,32,Wire Transfer,0
TXN100388,User_2710,Merchant_528,293.49,Jewelry,Purchase,Desktop - Known,New York,2,0,57,Credit Card,0
TXN100389,User_2987,Merchant_352,180.33,Restaurant,Bill Payment,Mobile - Known,Dallas,21,0,33,Wire Transfer,0
TXN100390,User_1456,Merchant_340,79.72,Online Retail,Transfer,Mobile - Known,Houston,22,0,33,Credit Card,0
TXN100391,User_2677,Merchant_604,216.32,Travel,Withdrawal,Mobile - New,Los Angeles,7,0,25,Debit Card,0
TXN100392,User_3957,Merchant_355,164.62,Online Retail,Purchase,Mobile - Known,Houston,5,0,31,Debit Card,0
TXN100393,User_1762,Merchant_221,11.31,Grocery,Withdrawal,Mobile - New,New York,2,0,45,ACH,0
TXN100394,User_345,Merchant_45,299.08,Online Retail,Withdrawal,ATM,Miami,18,0,49,Credit Card,0
TXN100395,User_381,Merchant_329,159.61,Online Retail,Transfer,Mobile - Known,New York,9,0,51,Debit Card,0
TXN100396,User_3842,Merchant_605,167.12,Travel,Deposit,Mobile - Known,Los Angeles,16,0,76,Wire Transfer,0
TXN100397,User_73,Merchant_308,483.2,Gambling,Withdrawal,Mobile - Known,Seattle,15,0,18,Cryptocurrency,0
TXN100398,User_2137,Merchant_799,129.22,Gas Station,Bill Payment,Desktop - Known,Seattle,20,1,57,ACH,0
TXN100399,User_3659,Merchant_192,606.75,Travel,Purchase,Desktop - Known,Dallas,6,0,29,Debit Card,0
TXN100400,User_2318,Merchant_467,181.94,Travel,Purchase,Desktop - Known,Unknown/Foreign,23,0,32,ACH,0
TXN100401,User_1297,Merchant_703,563.44,Travel,Purchase,Mobile - Known,Houston,7,0,44,Credit Card,0
TXN100402,User_3224,Merchant_331,469.16,Jewelry,Withdrawal,Mobile - Known,Unknown/Foreign,17,1,24,Credit Card,1
TXN100403,User_827,Merchant_328,128.61,Grocery,Purchase,Desktop - New,Seattle,13,0,45,Debit Card,0
TXN100404,User_616,Merchant_519,368.98,Electronics,Withdrawal,Desktop - New,Unknown/Foreign,7,0,50,Debit Card,0
TXN100405,User_1723,Merchant_383,227.51,Online Retail,Deposit,Mobile - New,Los Angeles,10,0,23,Credit Card,0
TXN100406,User_1809,Merchant_24,116.74,Restaurant,Bill Payment,ATM,Unknown/Foreign,2,0,60,Credit Card,0
TXN100407,User_973,Merchant_361,26.99,Gas Station,Purchase,Mobile - Known,New York,14,0,53,Credit Card,0
TXN100408,User_3170,Merchant_82,25.54,Gambling,Transfer,ATM,Unknown/Foreign,12,1,20,Debit Card,0
TXN100409,User_3166,Merchant_93,104.58,Jewelry,Transfer,Desktop - Known,New York,7,0,18,ACH,0
TXN100410,User_2641,Merchant_325,113.59,Travel,Deposit,Desktop - New,Seattle,16,0,45,Wire Transfer,0
TXN100411,User_1446,Merchant_251,54.1,Grocery,Purchase,Desktop - Known,Houston,9,0,49,Debit Card,0
TXN100412,User_2154,Merchant_105,12.6,Gas Station,Bill Payment,Mobile - New,New York,3,0,43,Wire Transfer,0
TXN100413,User_229,Merchant_171,249.09,Crypto Exchange,Purchase,Mobile - Known,Dallas,23,0,60,Debit Card,0
TXN100414,User_1320,Merchant_582,202.63,Online Retail,Deposit,Desktop - New,New York,1,0,41,Cryptocurrency,1
TXN100415,User_3768,Merchant_691,51.45,Online Retail,Bill Payment,Desktop - New,New York,20,0,35,Cryptocurrency,0
TXN100416,User_2334,Merchant_534,3.32,Crypto Exchange,Purchase,ATM,Unknown/Foreign,16,0,18,Credit Card,0
TXN100417,User_3640,Merchant_569,682.93,Restaurant,Withdrawal,Desktop - Known,Seattle,15,0,55,Cryptocurrency,0
TXN100418,User_3963,Merchant_61,13.17,Crypto Exchange,Purchase,Desktop - New,Houston,4,0,67,Debit Card,0
TXN100419,User_1871,Merchant_162,118.7,Electronics,Purchase,Desktop - New,Houston,16,0,39,Debit Card,0
TXN100420,User_2921,Merchant_340,85.19,Travel,Transfer,Mobile - Known,Dallas,9,0,60,Wire Transfer,0
TXN100421,User_2669,Merchant_567,195.97,Grocery,Transfer,Desktop - New,Los Angeles,0,0,39,Debit Card,0
TXN100422,User_2627,Merchant_413,89.63,Crypto Exchange,Purchase,Desktop - New,New York,22,0,18,ACH,0
TXN100423,User_2566,Merchant_103,28.41,Crypto Exchange,Bill Payment,Desktop - New,Miami,17,0,45,Wire Transfer,1
TXN100424,User_56,Merchant_720,173.77,Restaurant,Withdrawal,Desktop - Known,Los Angeles,0,0,30,Credit Card,0
TXN100425,User_3673,Merchant_215,214.38,Travel,Deposit,Mobile - Known,Houston,17,0,46,Credit Card,0
TXN100426,User_3192,Merchant_609,95.7,Grocery,Transfer,Desktop - New,Dallas,15,0,31,Debit Card,0
TXN100427,User_3002,Merchant_715,16.93,Crypto Exchange,Purchase,Mobile - New,New York,8,0,44,Credit Card,0
TXN100428,User_3505,Merchant_157,49.45,Online Retail,Purchase,Mobile - Known,Seattle,9,0,38,Credit Card,0
TXN100429,User_2906,Merchant_538,74.47,Gambling,Withdrawal,Desktop - Known,Unknown/Foreign,8,0,19,ACH,0
TXN100430,User_3768,Merchant_643,99.22,Travel,Bill Payment,Mobile - New,Houston,1,0,18,Credit Card,0
TXN100431,User_1153,Merchant_561,102.35,Jewelry,Purchase,Desktop - New,Unknown/Foreign,6,0,33,Wire Transfer,1
TXN100432,User_90,Merchant_334,3.64,Grocery,Purchase,Desktop - Known,Houston,5,0,50,Credit Card,0
TXN100433,User_1953,Merchant_781,62.13,Restaurant,Transfer,Mobile - Known,Unknown/Foreign,10,0,32,Cryptocurrency,0
